Height (cm),Weight (kg),Screen Time (hrs),Junk Food (days/week),Physical Activity (hrs/week),Task Completion (scale),Human-Zombie Score
163,44,2.8910601787663563,2.530027141454558,8.720924265550186,9.06951197895794,14.038395779934687
153,72,4.572593476063575,3.3168426309644334,7.098100275656303,6.69192511935712,22.73624490775018
153,50,4.163581150412971,2.917972982490676,9.060230482985347,10.0,6.8851964493373945
159,56,8.764685915566067,5.942380004822479,2.9834590285927485,2.195867001294461,70.57100439896077
163,42,4.9896681371253315,3.578734908922886,6.54435618463182,7.814409869890497,39.52332435363368
157,66,1.557337289454237,3.393456926671519,7.610864716763303,7.919162903562292,31.083997714331602
140,40,7.359897786470318,5.66810533974506,2.301555334658171,2.8659403984366567,71.86263903411519
162,51,8.456055883888009,4.525640688179453,6.918907808191148,4.666257526776417,33.59775423402552
140,94,6.685262434577015,6.261000513562411,5.050002718713314,1.6108828483819158,72.77712732144181
140,54,7.128209516642967,6.020135454835896,3.580470179861716,1.523396247214321,81.51993953143135
156,73,4.829184363024558,2.1450141949041512,7.687865921154717,7.472767965732791,21.766284345773844
140,71,9.827427666064422,6.836455194884393,1.202515967800637,0.0,97.38186968459833
171,80,3.10593003232486,2.387583857095996,10.0,6.474661907608699,16.235794791266677
170,68,5.0125133402901625,3.9121011774106833,9.156741863125442,9.150806305788146,29.084090665674257
150,53,4.011449756465661,2.45846850381875,9.377035483724667,8.370611036479675,17.979529083354162
148,41,5.97726617497668,3.3891836477093897,6.609408830075553,6.587720310966211,34.55056563563345
171,53,7.023095787994469,4.436181442063983,5.533914214088433,3.8448933177511693,48.006088782075565
142,58,5.0307906527504125,4.563696236225051,4.502306591883725,5.305679861251654,52.21758690021191
140,53,10.018802176038966,5.8275226450639535,0.5600701913088382,0.6473160462365013,85.3606042296272
144,69,8.896002569071152,7.0,1.1793144555000608,0.4723586230049721,88.94479088158666
172,48,3.5830869660676585,2.567879792654128,9.51348180022096,7.781186519421732,22.010386078090637
140,51,8.927826652097979,3.579866747096326,3.766113226591198,5.308660669336029,62.289403218575245
169,104,3.739171040536187,1.69580304709874,8.426959123885046,10.0,11.14960572987156
163,42,5.672840756795171,4.402118878021521,6.304233150810747,3.902967755397178,45.89698601820683
153,64,4.86193080420472,3.5735834080965785,5.215705698620159,6.843240901704144,32.23335380466181
176,75,6.008651844513152,2.7562570641803,8.034753252332198,7.2129539003481495,31.65007454536064
176,65,6.652466286917376,3.4833671035427205,3.8170459085384376,6.076315564822603,48.2584241712101
161,40,9.124040884814386,5.652360507778621,2.916498822021159,2.7195989679379853,72.98276355292676
168,40,0.7447602226234395,3.067673249314141,9.912323729423496,9.20211200930371,6.91826587923895
169,40,10.849783695776221,6.615261355703006,0.7255637560457006,2.1580419190870836,87.91733376874045
153,40,8.017352204031093,5.259311983279066,3.0781753198258426,3.797435866945425,73.4813774630561
155,62,5.0675290163645945,3.1053105831015704,8.59306005576506,9.411227679110429,17.649938888906014
152,63,11.670167333657723,6.28092228265546,2.7039916112864724,0.0,93.91609090873703
152,71,8.598956738325992,3.389252902696853,4.657535578048214,4.430384596946343,50.631222402338864
140,40,7.939048217347109,7.0,0.0,0.0,99.98085781169654
152,84,5.903495960768377,3.1055461602456873,7.757106320459117,8.101627897989298,19.725947430073766
156,64,7.141436569771475,5.14021304140417,5.653506106224942,5.193315811493098,53.490819838320135
143,40,6.579020170911181,3.820387353945672,7.798695277690899,7.769503504630831,29.02480425599284
171,40,2.761526966258701,3.507176013518722,7.130515556581426,7.353792413955784,30.417355738924655
141,74,5.65131278982365,5.337751988868952,3.911961128820589,4.282264938576853,59.106538083399016
140,66,9.837122621651208,6.1927317876083565,1.5619088331722284,0.7411269482575465,92.17190668708332
140,40,7.287405284696801,5.3208906834141,2.8109615183486247,2.5296680081415808,80.52638555791751
165,68,7.487426679137042,4.720567593087992,1.755684974672494,3.1680868388949444,72.39413985013259
141,70,9.028875566648711,4.446789499796802,5.040585628390449,5.342702534722555,55.91737821017022
140,40,12.801050394503521,6.914943493180918,0.013195136570002042,2.392701082998877,92.22985036674477
168,72,6.162102200985696,4.886900541411066,5.384308468016547,4.673318960005268,49.236140669088414
155,40,10.545525187999845,5.943710151417477,0.9328768075609113,0.7201983152334699,87.38321783347182
140,71,9.0931856083077,6.389091711134736,2.054813638931657,2.030864977661735,83.39816438766317
171,93,5.906674647324743,3.381599936663223,8.740135911730373,7.447309649999209,21.383534680158654
146,40,9.196821097929428,6.293099844671324,2.157079703461567,3.5122483028917624,77.12254629659103
169,73,1.2270362214432946,2.2511992042882434,10.0,8.117054346143377,1.2171156943258765
156,60,7.193954825781841,3.1324221926505404,5.357046914119773,6.793788860778437,32.28295375480875
180,61,3.3196631069847173,3.095171549371625,8.037462876633938,7.800691722808619,22.95674446919498
155,47,4.596844047519719,4.009072581823909,6.083281970967262,3.9970243992637826,50.68629584873135
154,40,9.955252772485549,5.075606403857554,2.503107646181188,0.6009416116915958,73.68531616807856
164,103,3.1787594501583083,3.223887230395244,8.329093518399432,8.387075645091043,9.767636744772412
140,52,7.8673765926435335,4.908140186083901,4.965489536081767,4.431266411162551,51.49222019367684
140,40,10.383942525358835,6.704929402698069,0.588440544503337,1.3274849229668955,93.84120216943856
159,40,3.1560444563006644,2.6826627618155987,5.984146991634682,8.324174507248733,22.864655098294552
157,49,5.3385550930408225,5.116993413268205,5.55986559926726,2.9641612695635353,67.71411441114242
